mir,sapiens,denisovan,altai,vindja,chag,DiffSapDen,DiffSapVin,DiffSapAlt,DiffDenVin,DiffDenAlt,DiffAltVin,DiffSapCha,DiffVinCha,DiffDenCha,DiffAltCha
miR-208a-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-299-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-5089-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-224-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-92a-2-5p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-545-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4665-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3609,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4725-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-425-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-3911,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6081,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3190-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6797-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6787-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5571-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6782-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-155-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1270,2,0,2,2,2,2,0,0,-2,-2,0,0,0,-2,0
miR-510-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3617-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-1825,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4713-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-21-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-499b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-573,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4655-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3934-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-574-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-454-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7976,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3922-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3158-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-136-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-4699-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-5187-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-517a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548bc,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6859-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-518a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-526a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7154-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-30e-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-125a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4675,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3925-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-651-3p,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
miR-6802-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-145-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-22-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6808-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-484,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-208a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6742-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-203b-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-138-1-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-494-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-664a-5p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-5584-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4755-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4784,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6755-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4743-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4790-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3126-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-433-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-555,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6511a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3144-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4684-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-514b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4777-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6745,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4529-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-12117,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-1200,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4476,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3125,3,2,2,2,2,1,1,1,0,0,0,1,0,0,0
miR-581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4661-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3616-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6886-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-522-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-383-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4485-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-663a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4262,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-142-5p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-6817-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4528,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6746-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-346,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-212-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-646,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-10394-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3158-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6862-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3156-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-320c,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4694-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-449c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3689b-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4704-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6777-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-8070,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1321,0,4,0,0,0,-4,0,0,4,4,0,0,0,4,0
miR-4700-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6770-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-548ao-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3191-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-133b,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-6877-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-1180-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-11400,0,1,2,2,2,-1,-2,-2,-1,-1,0,-2,0,-1,0
miR-19b-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3189-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3166,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-208b-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4715-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4433a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4699-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6815-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-125b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548f-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-10398-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-2682-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5003-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-12133,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-619-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-552-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-9500,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3691-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-450b-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-548au-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-372-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-206,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-497-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-10396b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-487a-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6783-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-1289,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-495-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3142,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4524b-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-516a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ap-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5699-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-30b-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4436a,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6888-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4782-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-12135,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-124-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6078,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-323a-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-5687,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6875-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-204-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-1298-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-6769a-5p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-3150b-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-548ah-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-196b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-338-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3652,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4423-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-5196-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-7110-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-129-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-367-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6881-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-371b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4712-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7846-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-27b-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6803-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6867-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548u,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-5089-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-153-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3145-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-30a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4451,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3679-3p,1,2,1,2,2,-1,-1,0,0,1,-1,-1,0,0,-1
miR-4798-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-12131,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-142-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-103b,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1185-2-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3646,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6883-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7107-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5696,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-222-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-376c-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-498-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6509-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7154-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3135a,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4329,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4436b-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-548q,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
miR-4787-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4689,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1249-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2276-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6882-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1843,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6794-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1225-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-412-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-8063,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-670-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-4492,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6827-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-489-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4762-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-523-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-378j,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4423-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4478,9,0,8,8,8,9,1,1,-8,-8,0,1,0,-8,0
miR-323b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-18b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2114-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3664-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4650-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4772-3p,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-381-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-454-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-544b,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-345-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-4804-5p,0,6,6,6,6,-6,-6,-6,0,0,0,-6,0,0,0
miR-7978,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
miR-186-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-651-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-1229-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-365b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4697-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4537,1,1,3,1,3,0,0,-2,0,-2,2,-2,-2,-2,0
miR-656-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6736-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6733-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3649,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6799-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6074,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-7113-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-499a-3p,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
miR-7114-5p,2,3,3,3,3,-1,-1,-1,0,0,0,-1,0,0,0
miR-3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-892c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-298,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4772-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-141-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3927-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-873-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2116-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3664-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4446-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6510-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1976,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3622b-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-1227-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7160-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
let-7f-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7848-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3059-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6754-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-621,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-942-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-548aa,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-219a-1-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4448,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6503-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-7111-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-133a-5p,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
miR-151a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5588-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4694-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-320a-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6809-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548l,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3201,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-95-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4650-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6867-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-374b-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-520e-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3914,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-11181-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-6894-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8078,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-656-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3674,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-890,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-34b-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-744-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-711,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3915,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4722-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3689a-5p,2,3,0,2,2,-1,0,2,1,3,-2,0,0,1,-2
miR-4716-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-33a-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-19b-1-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1263,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-8081,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-874-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-891a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3606-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4420,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-331-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-339-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1225-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6895-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let-7e-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6872-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-186-5p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-30c-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-512-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6765-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3173-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-3975,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-30c-1-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-218-2-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-450a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-423-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4640-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-541-3p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-1279,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-5047,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6499-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4756-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-377-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6791-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4731-5p,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-3139,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
